idx,city,region_idx,name,name_en,property_type,grade,tel,address,rating_hotelscombined,rating_booking,rating_tripadvisor,rating_naver,website,detail_url
248,강원,248,동해 선샤인,Donghae Sunshine,펜션,2급,,일출로 20-1,9,,,,http://shhotel.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK9182414?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
249,강원,249,그린뷰펜션,Goseong (Sokcho) Green View Pension,펜션,3급,,토성면 사진용촌길 107-9,,,,,http://xn--2i0b75tjmdx7d833a.com/,https://hotels.naver.com/KR1000013/hotels/N5283116?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
250,강원,250,더블유 스파풀빌라,W Spa Pension,펜션,3급,,영랑해안길 181,8.5,,,,,https://hotels.naver.com/KR1000013/hotels/N5278552?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
251,강원,251,라미아까사,Lamiacasa Pension,펜션,3급,010-3292-6642,해안로 663,,,,,http://lamiacasa.kr/,https://hotels.naver.com/KR1000013/hotels/N3852825?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
252,강원,252,강릉 스테이소솜,Gangneung Stay Sosom,펜션,3급,,강동면 헌화로 1085-1 2층,,,,,http://staysosom.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1071603391?adultCnt=2&pageIndex=18&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
253,강원,253,양양 해변산장펜션,Yangyang Haebyeonsanjang Pension,펜션,3급,,강원도 양양군 강현면 뒷나루1길 19,,,,,https://homepage.staymg.com/%EC%96%91%EC%96%91%ED%95%B4%EB%B3%80%EC%82%B0%EC%9E%A5%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK4744610?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
254,강원,254,바다여행펜션,Yangyang Sea Travel Pension,펜션,3급,,강원 양양군 강현면 뒷나루1길 17-1,9.1,,,,http://xn--2j1b67oule6nfuuurwc.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070524921?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
255,강원,255,하얀나무펜션,Pyeongchang Daegwallyeong White Tree Pension,펜션,2급,033-335-3552,대관령면 송전1길 84,7.1,,,,http://www.hayannamu.com/,https://hotels.naver.com/KR1000013/hotels/N3872671?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
256,강원,256,더 강릉 오션 스테이 파트4,Gangneung The Gangneung Ocean Stay Part4,펜션,2급,,사천면 본동길 242,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070753017?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
257,강원,257,강릉 부윤옥 한옥 펜션,Gangneung Booyoonok Hanok Pension,펜션,3급,,사천면 덕실안길 74-4,8.4,,,,http://xn--oi2b37ipra94wda34m5z1cisb.com/index.html,https://hotels.naver.com/KR1000013/hotels/KYK9101165?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
258,강원,258,강릉 까사드마르펜션,Gangneung Casa de Mar Pension,펜션,3급,,강원도 강릉시 경포로463번안길 9,,,,,http://casademar.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070700276?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
259,강원,259,강릉 춘자여인숙,Gangneung Chunja Yeoinsook,펜션,3급,,연곡면 진고개로 1367,,,,,http://chunjainn.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK9919367?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
260,강원,260,바다마을사람들 펜션,Yangyang Badamaeul Saramdeul Pension,펜션,3급,,현북면 하조대2길 37,9.6,,,,,https://hotels.naver.com/KR1000013/hotels/N5278914?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
261,강원,261,바다빛무지개 펜션,Yangyang Seaglow Rainbow Pension,펜션,3급,033-671-1008,현남면 매바위길 63,,,,,http://www.searainbow.kr/,https://hotels.naver.com/KR1000013/hotels/N3645345?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
262,강원,262,산타비치펜션,Santa Beach Pension,펜션,2급,010-8564-5703,해안로 362-3,7,,4,,http://santabeachps.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3871777?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
263,강원,263,다올펜션,Yangyang Daol Pension,펜션,3급,,강현면 화채봉길 253,9.2,,,,,https://hotels.naver.com/KR1000013/hotels/N5284456?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
264,강원,264,풍경소리펜션,Pyeongchang Jungfrau Pension,펜션,1급,,대관령면 차항길 192-78,10,,,,http://xn--289a88vm2f5fj07fhjb.com/,https://hotels.naver.com/KR1000013/hotels/N5278583?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
265,강원,265,호박꽃펜션,Sokcho Pumpkin Flower Pension,펜션,2급,,설악산로 214,8.8,,,,http://www.hobakflower.com/,https://hotels.naver.com/KR1000013/hotels/N5285920?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
266,강원,266,강릉 한빛스테이,Gangneung Hanbit Stay,펜션,4급,,경강로2245번안길 21,8,8,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070820049?adultCnt=2&pageIndex=19&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
267,강원,267,강릉 라임 비치 펜션,Gangleung laimbichipensyeon,펜션,3급,,강원 강릉시 해안로 651-17 (안현동),,,,,,https://hotels.naver.com/KR1000013/hotels/KYK10375017?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
268,강원,268,하얀등대펜션,Sokcho White Lighthouse Pension,펜션,3급,,해오름로 22,,,,,http://whitelighthouse.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5283697?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
269,강원,269,동해 등대오름길펜션,Donghae Lighthouse Oreumgil Pension,펜션,2급,,강원도 동해시 일출로 97,8.5,,,,https://homepage.staymg.com/%EB%8F%99%ED%95%B4%EB%93%B1%EB%8C%80%EC%98%A4%EB%A6%84%EA%B8%B8%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK1070586342?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
270,강원,270,모노트리펜션,Yangyang Mono Tree Pension,펜션,3급,,손양면 수여길 13-22,,,,,https://homepage.staymg.com/%EC%96%91%EC%96%91%EB%AA%A8%EB%85%B8%ED%8A%B8%EB%A6%AC%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/N5284450?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
271,강원,271,주문진 씨앤블루 펜션,Gangneung C & Blue Pension,펜션,2급,,주문진읍 해안로 1629,9.8,,,,http://www.xn--2s2b95b08cc1kuih4qbpb.com/,https://hotels.naver.com/KR1000013/hotels/N5285789?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
272,강원,272,명문펜션,Sea Garden Pension,펜션,3급,,현남면 동산큰길 41,5.7,,,,,https://hotels.naver.com/KR1000013/hotels/N5279880?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
273,강원,273,신영 펜션,Hongcheon Sinyeong Pension,펜션,3급,033-435-8666,서면 한치골길 75-12,,,,,http://www.sinnyeong.com/,https://hotels.naver.com/KR1000013/hotels/N3643102?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
274,강원,274,바우골,Gangneung Baugol Pension,펜션,3급,,성산면 삼왕길 170,,,,,http://www.bauoo.net/,https://hotels.naver.com/KR1000013/hotels/N5280198?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
275,강원,275,샤랄라풀빌라,Gosung Shalala Private Pool & Spa Villa,펜션,3급,,토성면 사진용촌1길 10-15,9.3,,,,http://syarala.com/,https://hotels.naver.com/KR1000013/hotels/N5280347?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
276,강원,276,바다부채길펜션,Gangneung Buchaegil Pension,펜션,2급,010-3913-0436,강동면 정동역길 64-1,,,,,http://www.badaroad.kr/,https://hotels.naver.com/KR1000013/hotels/N4006207?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
277,강원,277,썬리치펜션,Gangneung Sun Rich Pension,펜션,2급,033-661-8887,주문진읍 해안로 1895,9.8,,,,http://www.sunrichpension.com/,https://hotels.naver.com/KR1000013/hotels/N3869929?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
278,강원,278,올리브 스파펜션,Sokcho Olive Spa Pension,펜션,3급,,관광로 250-18,9.2,,,,https://psolive.co.kr/,https://hotels.naver.com/KR1000013/hotels/N4888526?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
279,강원,279,하늘숲 펜션,Gangneung Sky Forest Pension,펜션,3급,033-661-4286,연곡면 진고개로 857,,,,,,https://hotels.naver.com/KR1000013/hotels/N3642983?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
280,강원,280,플로라펜션,Yangyang Flora Pension,펜션,2급,,현남면 매바위길 113,8.8,9,,,http://floraps.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5286292?adultCnt=2&pageIndex=20&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
281,강원,281,강릉 메르뷰 오션뷰 스파펜션,Gangneung Merview Oceanview Spapension,펜션,2급,,해안로 659,7.7,6.7,,,http://mervue.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070676526?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
282,강원,282,강릉 해중공원펜션,Gangneung Marine Park Pension,펜션,2급,,해안로 633-13,,7,,,http://submarinepark.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1071310870?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
283,강원,283,속초 월드 애견동반 펜션,Sokcho World Pet-Friendly (Paid) Pension,펜션,2급,010-4850-5953,새마을13길 16,6.9,1,,,http://xn--hy1bu0vrew1s30i0ik.com/,https://hotels.naver.com/KR1000013/hotels/N3644186?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
284,강원,284,신나는펜션,Gangneung Sinnaneun Pension,펜션,3급,,강원 강릉시 사천면 중앙서로 484-77,,,,,https://homepage.staymg.com/%EA%B0%95%EB%A6%89%EC%8B%A0%EB%82%98%EB%8A%94%ED%8E%9C%EC%85%98,https://hotels.naver.com/KR1000013/hotels/KYK5605376?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
285,강원,285,강릉 야생화마을펜션,Gangneung Yasaenghwa Maeul,펜션,4급,,성산면 삼포암길 57,9.6,,,,http://xn--939a48wofp2y87fi0cf43b.com/,https://hotels.naver.com/KR1000013/hotels/KYK7882489?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
286,강원,286,킹마운틴펜션,Gangneung King Mountain Pension,펜션,3급,,왕산면 노추산로 587-57,,,,,http://page.yapen.co.kr/26880,https://hotels.naver.com/KR1000013/hotels/N5285147?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
287,강원,287,전망대 펜션,Gangneung Observatory Pension,펜션,3급,,사천면 해안로 1026-31,9.2,,,,,https://hotels.naver.com/KR1000013/hotels/N4888429?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
288,강원,288,속초 코코모스파펜션,Cocomo Spa,펜션,2급,,영랑해안4길 5 코코모펜션,10,,,,http://cocomo.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7230683?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
289,강원,289,베니스하우스,Venice House,펜션,3급,033-644-9901,사천면 해안로 1044,,,,,,https://hotels.naver.com/KR1000013/hotels/N3073929?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
290,강원,290,일출펜션,Ilchul Pension,펜션,,,청호해안길 35,8.6,9,,,https://ilchul.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070724812?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
291,강원,291,뷰티풀펜션,Gangchon Beautiful Pension,펜션,4급,010-7183-7995,남산면 강촌로 186,6,7.4,,,http://beautifulps.staynt.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3049888?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
292,강원,292,프라임 펜션,Prime Pension,펜션,2급,033-672-5824,현북면 남대천로 1182,7.6,8.3,,,https://yyprime.creatorlink.net/,https://hotels.naver.com/KR1000013/hotels/N3646338?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
293,강원,293,그루터기 펜션,Yangyang Gruteogi Pension,펜션,3급,033-673-8767,서면 구룡령로 1694,,,,,http://www.yygrtgpension.com/,https://hotels.naver.com/KR1000013/hotels/N3646355?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
294,강원,294,고성 코스트하우스펜션,Goseong Coast House Pension,펜션,3급,,강원도 고성군 토성면 토성로 92,9,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7231631?adultCnt=2&pageIndex=21&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
295,강원,295,캐디스펜션,Yangyang Caddis Pension,펜션,3급,,현북면 법수치길 165,9.6,,5,,http://caddis.co.kr/,https://hotels.naver.com/KR1000013/hotels/N4012422?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
296,강원,296,강릉 어린왕자스파펜션,Little Prince Pension,펜션,3급,,사천면 해안로 1149,9.6,,,,,https://hotels.naver.com/KR1000013/hotels/N4996584?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
297,강원,297,삼척 봉수니언니펜션,Samcheok Bongsuni-Unni Pension,펜션,3급,,수로부인길 183-18,8.4,10,,,http://xn--9i1ba789e99ev6e.com/,https://hotels.naver.com/KR1000013/hotels/KYK1070494490?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
298,강원,298,강릉 힐링연펜션,Gangneung Healing Yearn Pension,펜션,3급,,강원도 강릉시 연곡면 영진4길 39-11,9.8,,,,,https://hotels.naver.com/KR1000013/hotels/KYK7231181?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
299,강원,299,펜션 티케하우스,Gangneung Tyche House Pension,펜션,3급,010-2256-6092,구정면 수목원길 45,,,,,http://www.tychehouse.com/,https://hotels.naver.com/KR1000013/hotels/N3871710?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
300,강원,300,러빈하우스 펜션,Ravine House,펜션,3급,033-647-0014,왕산면 왕산로 2172-11,,,,,,https://hotels.naver.com/KR1000013/hotels/N3643737?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
301,강원,301,베네치아,Pension Venezia in Samcheok,펜션,3급,,삼척로 4246-11,10,,,,,https://hotels.naver.com/KR1000013/hotels/N5258778?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
302,강원,302,대관령 황토펜션,Red Clay pension,펜션,2급,,성산면 삼포암길 20-15,9,,,,http://www.whangto.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5130016?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
303,강원,303,동해를그리다 펜션,Donghae Donghaeleulkeulida Pension,펜션,3급,,일출로 377,7.9,,,,https://greeda-donghae.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7230999?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
304,강원,304,씨엘펜션,Ciel Pension,펜션,3급,,강현면 정암1길 34-83,,,,,http://cielpension.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5258233?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
305,강원,305,강릉 다원힐 펜션,Gangneung Dawon Hill Pension,펜션,2급,,성산면 지암길 276-1,,,,,https://www.dawonhill.com/,https://hotels.naver.com/KR1000013/hotels/KYK7445854?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
306,강원,306,강릉 더강릉오션스테이 Part5,Gangneung The Gangneung Ocean Stay Part5,펜션,2급,,강원 강릉시 사천면 진리항구2길 6,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070753018?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
307,강원,307,양양 티미하우스 펜션,Yang Yang Timi House Pension,펜션,3급,,현남면 새나루길 16,9.8,,,,http://timmyhouse.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7450056?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
308,강원,308,56st 펜션,Yangyang 56st Pension,펜션,3급,,강현면 대문터길 5-5,,,,,http://56st.kr/,https://hotels.naver.com/KR1000013/hotels/N5284443?adultCnt=2&pageIndex=22&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
309,강원,309,강릉 쉴만한물가펜션,Gangneung Swilmanhan Mulga Pension,펜션,2급,,강원도 강릉시 연곡면 신왕길 326 쉴만한물가펜션,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK1070592938?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
310,강원,310,윙크 펜션,Yangyang Wink Pension,펜션,3급,033-672-7337,양양읍 거마천로 58-35,2.8,,,,http://www.winkps.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3643274?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
311,강원,311,젤리피쉬 펜션,Jellyfish Pension,펜션,3급,033-572-3671,원덕읍 삼척로 268-36,8.4,,,,http://jellyfishpension.co.kr/,https://hotels.naver.com/KR1000013/hotels/N3645431?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
312,강원,312,엠마오펜션,Samcheok Emma O Pension,펜션,3급,,근덕면 덕산해안로 66-17,9.7,,,,http://www.xn--hz2bi2ln1d2ho80d.net/,https://hotels.naver.com/KR1000013/hotels/N4996562?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
313,강원,313,다빛 펜션,Pension Yangyang dabit,펜션,3급,,현북면 어성전길 7-20,,,,,http://www.dabipension.co.kr/,https://hotels.naver.com/KR1000013/hotels/N5278195?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
314,강원,314,강릉 2블럭 스파펜션,Gangneung 2block Pension,펜션,3급,,강원 강릉시 연곡면 영진길 28,9.4,,,,http://2block.kr/,https://hotels.naver.com/KR1000013/hotels/KYK7448110?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
315,강원,315,강릉 댕댕이 애견 펜션 블루,Gangneung Dangdangi Dog Pension Blue,펜션,3급,,강원도 강릉시 연곡면 홍질목길 55-29,,,,,https://xn--hl1ba760iz2fu2q.com/,https://hotels.naver.com/KR1000013/hotels/N3037918?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
316,강원,316,속초 써밋베이 태화,Sokcho Summitbay Taehwa,펜션,2급,,강원 속초시 영랑해안8길 11,,,,,,https://hotels.naver.com/KR1000013/hotels/KYK8968545?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
317,강원,317,속초해변펜션,Sokcho Seaside Pension,펜션,2급,,강원 속초시 새마을길 55,,,,,http://www.seasidepension.kr/,https://hotels.naver.com/KR1000013/hotels/KYK1070524885?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
318,강원,318,푸른바다 펜션,Samcheok Pureun Bada Pension,펜션,3급,,삼척로 4246-25,8.9,,,,,https://hotels.naver.com/KR1000013/hotels/N5278704?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
319,강원,319,속초 자자 오션뷰 펜션,Sokcho Jaja Ocean View Pension,펜션,2급,,강원특별자치도 속초시 중앙로416번길 1-1 (장사동),,,,,https://zazapension.co.kr/,https://hotels.naver.com/KR1000013/hotels/KYK6747344?adultCnt=2&pageIndex=23&propertyTypes=7&dCheckIn=2025-08-23&dCheckOut=2025-08-24&dAdultCnt=2&dChildAges=
